1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,8,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,8,7,7,8,7,7,9,5,7,2,3,2,2,1,1.708333333,2,1,2,2,1,2,3,4,4,3,7
4,6,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,29,3,1,1,1,2,9,4,6,9,4,6,9,5,7,1,1,2,2,0,1.086956522,2,1,1,2,2,2,2,5,5,5,7
3,7,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,9,6,8,9,6,8,8,5,7,3,3,2,4,1,2.043478261,2,1,1,3,1,2,2,5,5,5,7
4,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,26,4,1,1,1,3,7,6,6,7,6,6,10,6,8,8,5,6,4,1,2.526315789,2,1,2,3,1,2,9,4,4,4,7
3,10,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,11,10,10,11,10,10,11,9,10,5,2,9,3,0,1.631578947,2,1,2,2,1,2,6,6,7,6,7
3,5,2,1,1,3,7,3,4,1,1,1,1,1,1,1,1,44,1,1,1,1,2,7,5,6,7,5,6,8,5,7,2,3,3,4,0,1.9,2,1,1,2,1,1,3,4,4,4,7
1,4,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,1,1,1,2,10,7,8,10,7,8,11,8,9,3,3,2,4,1,3.125,3,1,2,3,2,2,2,6,5,5,7
4,3,2,1,1,2,1,1,6,1,2,1,2,1,2,1,2,37,3,1,1,1,2,10,9,9,10,9,9,11,9,10,8,8,6,5,0,1.75,4,1,2,3,1,2,1,9,7,8,7
3,7,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,29,3,1,1,1,2,8,5,6,8,5,6,9,5,7,2,2,3,3,1,1.95,2,1,1,2,1,1,3,4,4,4,7
4,9,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,3,2,1,1,1,2,6,3,3,6,3,3,4,2,3,6,6,6,4,1,2.3,3,1,2,4,2,2,9,5,4,4,7
2,9,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,45,1,1,1,1,2,11,8,9,11,8,9,10,8,9,2,2,2,3,0,1.565217391,2,1,1,3,1,2,2,6,6,6,7
3,9,1,2,1,2,2,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,10,8,9,10,8,9,11,8,10,7,3,7,5,0,2.195652174,2,1,1,3,1,2,1,6,7,6,7
4,6,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,15,2,1,1,1,2,11,10,10,11,10,10,11,9,9,2,7,9,2,0,1.526315789,2,1,1,2,1,1,6,6,6,6,7
4,10,1,1,1,2,1,3,4,1,1,1,1,1,1,1,1,44,3,1,1,1,3,11,9,10,11,9,10,12,9,10,5,10,2,3,0,1.666666667,2,1,1,2,1,1,1,6,5,5,7
3,7,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,24,3,1,1,1,2,9,6,7,9,6,7,9,6,7,1,2,4,4,1,2.173913043,2,1,1,2,1,2,2,6,6,6,7
4,2,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,35,1,1,1,1,2,12,10,11,12,10,11,11,9,10,2,7,10,3,0,1.875,2,1,1,2,1,2,6,8,8,8,7
4,7,2,1,1,2,4,4,4,1,1,1,1,1,1,1,1,21,2,1,1,1,2,7,5,6,7,5,6,5,2,3,3,3,3,3,2,2.291666667,2,1,1,3,2,2,9,5,5,5,7
4,6,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,9,10,11,9,10,11,9,10,7,7,7,4,1,2.125,2,1,1,2,1,1,6,8,8,8,7
4,5,1,2,1,3,6,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,6,5,5,6,5,5,9,5,7,6,6,6,3,1,1.833333333,2,1,1,2,1,2,2,4,4,4,7
2,11,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,10,9,9,10,9,9,12,9,10,5,10,7,2,0,1.210526316,2,1,1,2,1,1,1,6,5,6,7
3,8,2,1,1,1,3,2,4,1,1,1,1,1,1,1,1,16,1,1,1,1,2,11,9,10,11,9,10,11,9,10,5,8,7,3,0,1.526315789,2,1,1,2,1,1,1,6,6,6,7
3,7,1,1,1,1,2,5,9,1,1,1,1,1,1,1,1,27,1,1,1,1,2,11,11,11,11,11,11,12,10,11,2,2,2,3,2,2.615384615,2,1,1,3,2,2,1,5,5,5,7
3,4,1,1,1,3,5,4,4,1,1,1,1,1,1,1,1,38,3,1,1,1,2,11,9,10,11,9,10,12,9,11,2,5,2,3,1,2.35,2,1,1,2,1,1,3,6,6,6,7
3,9,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,19,1,1,1,1,2,10,9,9,10,9,9,11,9,10,8,5,5,3,2,2.411764706,3,2,2,2,2,2,1,5,6,5,7
1,6,1,1,1,1,3,1,7,1,2,1,2,1,2,1,2,9,1,1,1,1,2,10,9,9,10,9,9,11,9,10,8,5,5,3,2,2.411764706,3,2,2,2,2,2,1,5,6,5,7
1,10,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,7,5,6,7,5,6,9,5,6,3,6,2,3,1,2,2,1,1,2,1,2,2,6,5,5,7
4,7,1,2,1,1,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,9,10,11,9,10,11,9,10,5,8,5,4,2,2.85,2,2,2,3,2,2,3,4,5,5,7
4,9,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,40,5,1,1,1,3,11,9,10,11,9,10,11,9,9,8,5,10,3,1,1.95,2,1,2,3,2,2,1,6,5,5,7
4,8,2,1,1,1,4,2,4,1,1,1,1,1,1,1,1,4,3,1,1,1,4,9,6,8,9,6,8,9,6,7,5,2,8,4,2,3.210526316,2,1,2,3,1,2,9,4,5,4,7
1,7,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,9,2,1,1,1,2,8,5,6,8,5,6,8,4,6,2,6,6,2,0,1.578947368,2,1,1,2,1,1,2,3,3,3,7
4,7,2,1,1,3,3,4,4,1,1,1,1,1,1,1,1,17,2,1,1,1,2,5,4,4,5,4,4,9,4,6,3,6,6,3,1,2.125,2,1,1,2,1,2,2,4,3,3,7
4,10,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,15,1,1,1,1,2,9,8,8,9,8,8,10,7,8,2,1,6,3,1,2.304347826,2,1,1,2,1,2,1,5,5,5,7
4,11,1,1,1,3,9,5,8,1,1,1,1,1,1,1,1,31,1,1,1,1,2,10,7,8,10,7,8,10,7,9,2,1,2,3,2,2.25,2,1,2,2,2,2,9,7,6,6,7
4,4,1,1,1,3,4,4,4,1,1,1,1,1,1,1,1,17,1,1,1,1,2,11,9,10,11,9,10,12,9,10,2,2,9,3,0,1.5,2,1,1,2,1,1,2,5,5,5,7
2,8,2,1,1,3,6,4,4,1,1,1,1,1,1,1,1,13,1,1,1,1,2,12,10,11,12,10,11,12,9,11,9,10,6,5,2,4.545454545,3,1,2,4,2,2,1,8,7,8,7
4,6,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,2,6,5,5,6,5,5,10,5,7,6,7,3,3,1,1.85106383,2,1,1,2,1,2,2,5,4,5,7
3,6,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,31,1,1,1,1,2,6,4,5,6,4,5,6,3,5,2,6,2,4,2,2.736842105,2,1,1,3,1,2,9,4,4,4,7
2,5,1,1,1,3,3,1,9,1,1,1,1,1,1,1,1,29,2,1,1,1,2,11,10,10,11,10,10,12,9,10,2,7,5,3,0,2.291666667,2,1,1,3,2,2,1,8,6,7,7
3,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,3,11,9,10,11,9,10,11,9,10,2,7,2,3,0,1.842105263,2,1,1,2,1,2,1,5,5,5,7
1,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,7,4,6,7,4,6,9,4,6,1,1,1,2,0,1.391304348,2,1,1,2,1,1,2,5,5,5,7
2,12,1,1,1,3,3,5,4,1,1,1,1,1,1,1,1,4,4,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,9,4,1,2.473684211,2,1,2,2,1,2,6,6,6,6,7
4,5,2,1,1,2,3,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,10,11,11,10,11,12,10,11,3,9,3,6,2,3.454545455,3,1,2,3,2,2,6,9,7,8,7
3,9,1,1,1,2,3,1,4,1,1,1,1,1,1,1,1,31,2,1,1,1,2,6,4,5,6,4,5,6,3,5,2,6,2,4,2,2.736842105,2,1,1,3,1,2,9,4,4,4,7
1,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,9,8,8,9,8,8,10,7,8,7,5,3,4,1,2.413043478,2,1,2,2,1,1,2,5,5,5,7
1,4,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,29,3,1,1,1,2,12,9,10,12,9,10,12,10,11,2,10,2,3,1,2.05,2,1,1,2,1,1,9,5,5,5,7
3,6,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,40,2,1,1,1,2,11,9,10,11,9,10,12,10,11,2,7,2,3,1,2,2,1,1,3,1,1,1,7,6,6,7
4,9,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,26,1,1,1,1,2,11,9,10,11,9,10,11,8,9,5,2,7,3,0,1.529411765,2,1,1,2,2,2,9,6,5,6,7
2,5,1,2,1,2,3,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,6,5,5,6,5,5,8,5,6,2,6,2,3,1,1.85,2,1,1,3,1,1,9,4,4,4,7
3,10,1,1,1,3,3,1,9,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,10,11,12,10,11,12,9,10,2,3,7,3,1,1.791666667,2,1,1,2,1,1,6,8,7,7,7
3,5,1,1,1,5,4,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,2,3,2,2.25,2,1,1,2,1,1,1,6,6,6,7
4,12,4,1,1,3,2,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,12,9,10,12,9,10,11,9,10,2,5,7,2,0,1.35,2,1,1,2,1,2,2,5,6,6,7
3,7,1,1,1,2,2,1,9,1,1,1,1,1,1,1,1,15,1,1,1,1,2,11,9,9,11,9,9,11,8,10,2,5,2,3,0,1.75,2,1,1,2,1,1,9,6,6,6,7
1,10,1,1,1,5,3,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,10,8,9,10,8,9,10,8,9,2,3,2,3,1,1.52173913,2,1,1,2,1,1,1,7,5,6,7
1,6,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,2,10,8,9,10,8,9,11,8,10,7,3,7,5,0,2.195652174,2,1,1,3,1,2,1,6,7,6,7
4,4,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,11,9,10,11,9,10,11,8,10,6,8,3,5,0,2.083333333,3,1,1,4,1,2,1,7,7,7,7
2,10,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,29,2,1,1,1,2,6,5,5,6,5,5,10,6,7,2,6,3,3,2,2.1,2,1,2,2,1,1,9,4,3,4,7
2,10,1,1,1,3,3,1,4,2,1,2,1,2,1,2,1,29,2,1,1,1,2,11,10,10,11,10,10,12,10,11,2,2,2,4,1,2.170212766,2,1,1,3,1,2,6,6,5,5,7
4,5,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,12,9,10,12,9,10,12,10,10,7,7,9,3,1,2.208333333,2,1,1,3,2,2,2,8,8,8,7
3,6,2,1,1,3,2,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,12,11,11,12,11,11,11,9,10,2,2,5,3,1,2.055555556,3,2,2,2,1,2,6,7,7,7,7
7,8,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,35,2,1,1,1,2,8,7,7,8,7,7,9,7,8,2,2,2,3,1,1.916666667,2,1,1,2,1,1,1,3,4,3,7
4,11,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,25,1,1,1,1,2,11,8,10,11,8,10,11,10,11,2,7,2,3,1,1.631578947,2,1,1,3,1,2,1,6,6,6,7
4,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,10,9,9,10,9,9,11,9,10,8,2,5,4,2,2.833333333,2,1,1,2,2,2,2,7,7,7,7
3,6,1,1,1,3,6,2,2,1,1,1,1,1,1,1,1,4,2,1,1,1,2,11,8,9,11,8,9,11,8,10,3,6,6,6,1,2.791666667,3,1,1,3,2,2,9,8,7,7,7
3,9,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,11,9,10,11,9,10,11,9,10,7,2,7,3,0,1.458333333,2,1,1,2,1,2,6,8,8,7,7
1,7,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,3,1,1,1,3,9,7,8,9,7,8,9,7,8,2,2,2,3,2,2.272727273,2,1,1,2,2,2,1,6,5,5,7
1,7,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,12,10,11,12,10,11,12,9,10,2,2,7,3,0,1.541666667,2,1,1,2,1,2,1,7,7,7,7
2,9,1,1,1,3,1,5,6,1,1,1,1,1,1,1,1,6,1,1,1,1,2,6,3,4,6,3,4,8,3,5,2,2,3,4,1,2.625,2,1,1,2,1,1,9,7,6,6,7
4,10,1,1,1,2,3,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,8,8,8,8,8,8,10,8,9,6,6,2,3,0,2.315789474,2,1,1,2,1,2,1,5,4,4,7
4,6,4,2,1,1,6,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,9,10,12,9,10,12,9,10,2,8,2,2,0,1.260869565,2,1,1,2,1,1,1,5,5,5,7
1,10,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,9,8,8,9,8,8,11,8,9,3,7,5,3,1,2.29787234,2,1,1,2,1,2,1,6,5,5,7
3,2,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,40,3,1,1,1,2,7,6,6,7,6,6,8,6,7,6,8,3,3,1,2,2,1,1,2,1,1,2,5,4,4,7
4,6,1,1,1,3,2,3,4,1,1,1,1,1,1,1,1,24,1,1,1,1,2,12,9,11,12,9,11,12,9,11,2,2,9,3,0,1.75,2,1,1,2,1,2,9,6,6,6,7
4,9,1,1,1,2,3,1,9,1,1,1,1,1,1,1,1,26,1,1,1,1,2,11,10,10,11,10,10,12,9,10,3,8,6,6,3,4.833333333,3,1,3,4,2,3,1,7,6,6,7
4,7,2,2,1,1,3,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,2,11,10,10,11,10,10,12,10,11,2,5,3,2,1,1.75,2,1,1,2,2,2,6,10,8,9,7
1,5,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,8,5,6,8,5,6,9,5,6,2,6,3,2,1,1.565217391,2,1,1,2,1,2,2,6,5,5,7
3,4,1,1,1,5,4,1,4,1,1,1,1,1,1,1,1,15,3,1,1,1,2,9,6,7,9,6,7,7,5,6,2,3,2,3,1,2.263157895,2,1,1,3,2,2,2,3,3,3,7
1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,7,6,6,7,6,6,8,5,6,3,2,1,4,1,2.708333333,2,1,1,3,2,2,9,6,5,6,7
4,11,1,1,1,3,3,2,4,1,1,1,1,1,1,1,1,4,4,1,1,1,2,11,9,10,11,9,10,12,9,10,6,10,6,5,0,1.782608696,2,1,1,3,1,2,1,7,7,7,7
4,5,1,1,1,2,3,4,4,1,1,1,1,1,2,1,2,4,2,1,1,1,2,7,6,6,7,6,6,10,7,8,6,8,2,4,1,2.25,2,1,2,2,1,2,9,4,4,4,7
4,7,2,2,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,10,11,12,10,11,11,9,10,9,9,5,3,0,1.75,2,1,1,2,1,2,9,7,6,6,7
2,9,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,30,2,1,1,1,2,8,6,7,8,6,7,10,6,8,1,1,3,2,1,1.5,2,1,1,3,1,2,9,6,5,5,7
1,8,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,1,1,2,11,9,10,11,9,10,12,8,10,2,2,1,2,0,1.260869565,2,1,1,2,1,1,2,6,6,6,7
4,6,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,11,10,10,11,10,10,11,9,10,2,2,7,3,0,1.833333333,2,1,1,3,1,2,6,8,8,8,7
1,9,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,9,2,1,1,1,2,11,10,11,11,10,11,12,9,10,2,2,5,3,1,1.958333333,2,1,1,2,1,2,1,7,7,7,7
4,4,1,1,1,3,4,5,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,9,6,7,9,6,7,9,6,7,1,2,4,4,1,2.173913043,2,1,1,2,1,2,2,6,6,6,7
4,5,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,10,9,9,10,9,9,11,9,10,10,8,8,2,1,1.684210526,2,1,1,3,1,2,1,5,5,5,7
3,6,2,1,1,2,2,2,4,1,1,1,1,1,1,1,1,16,4,1,1,1,2,7,6,6,7,6,6,6,2,4,6,3,3,3,1,1.958333333,2,1,1,3,2,2,2,5,4,4,7
4,8,1,1,1,2,5,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,12,9,10,12,9,10,12,9,10,7,2,10,3,1,2,2,1,1,3,2,2,1,7,7,7,7
6,7,4,1,1,3,6,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,10,8,9,10,8,9,11,7,9,1,2,2,3,1,1.5,2,1,1,3,1,2,2,3,4,3,7
3,9,2,1,1,2,3,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,3,8,5,6,8,5,6,9,5,7,6,6,3,2,0,1.47826087,2,1,1,3,1,2,2,6,4,5,7
4,8,1,2,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,10,9,9,10,9,9,11,9,10,10,9,8,5,0,1.25,2,1,1,4,1,2,1,8,8,8,7
3,5,1,1,1,2,5,1,2,1,1,1,1,1,1,1,1,37,1,1,1,1,2,11,10,10,11,10,10,11,9,10,2,2,8,3,1,1.4,2,1,1,2,1,1,1,6,6,6,7
4,7,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,28,2,1,1,1,2,6,4,5,6,4,5,7,4,6,3,6,2,4,0,1.95,2,1,1,3,2,2,9,5,3,4,7
4,10,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,29,2,1,1,1,2,11,11,11,11,11,11,12,11,11,2,2,2,4,2,2.736842105,2,1,2,3,2,2,6,7,6,6,7
4,11,1,1,1,2,4,5,4,1,1,1,1,1,1,1,1,35,1,1,1,1,2,11,9,10,11,9,10,11,9,10,2,6,6,5,2,3.458333333,3,1,2,3,1,2,1,8,7,7,7
1,5,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,10,11,12,10,11,12,9,10,2,5,7,3,1,2.208333333,2,1,1,2,1,2,6,8,7,7,7
4,5,1,1,1,3,12,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,11,9,10,11,9,10,11,7,9,8,6,3,6,0,3.333333333,3,1,2,4,2,3,1,7,7,6,7
2,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,1,1,1,2,6,4,5,6,4,5,6,4,5,3,6,6,3,2,2.473684211,2,1,2,2,2,2,9,4,3,3,7
2,9,2,2,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,9,10,11,9,10,11,10,11,2,7,2,2,1,1.7,2,1,1,2,1,1,1,5,5,5,7
2,11,2,1,1,2,1,4,6,1,1,1,1,1,1,1,1,8,2,1,1,1,2,12,10,11,12,10,11,12,9,11,3,3,8,4,1,2.181818182,2,1,2,2,1,2,6,9,7,8,7
4,5,1,1,1,3,5,1,9,1,1,1,1,1,1,1,1,37,2,1,1,1,2,9,6,7,9,6,7,10,8,9,2,3,3,5,1,4.333333333,4,1,3,4,2,3,1,5,4,4,7
2,7,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,10,9,9,10,9,9,11,9,9,5,5,8,4,2,3.15,2,2,2,3,2,2,3,5,6,5,7
4,7,2,1,1,5,11,3,4,1,1,1,1,1,1,1,1,35,3,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,10,3,2,2.526315789,2,1,1,3,2,2,6,6,6,6,7
3,5,2,1,1,3,3,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,3,12,10,11,12,10,11,12,9,10,2,3,7,3,1,1.791666667,2,1,1,2,1,1,6,8,7,7,7
4,11,2,1,1,3,1,4,4,1,1,1,1,1,1,1,1,45,3,1,1,1,2,12,10,11,12,10,11,12,10,11,2,3,2,5,1,4.090909091,4,2,3,4,3,3,1,8,7,7,7
2,6,1,1,1,1,5,4,4,1,1,1,1,1,1,1,1,17,2,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,2,3,2,2.25,2,1,1,2,1,1,1,6,6,6,7
3,7,1,1,1,2,4,4,4,1,1,1,1,1,1,1,1,13,1,1,1,1,2,7,6,6,7,6,6,8,6,7,2,6,3,3,2,2.25,2,1,1,2,1,2,9,4,3,3,7
4,11,2,1,1,1,4,3,4,1,1,1,1,1,1,1,1,44,1,1,1,1,2,12,9,10,12,9,10,12,9,10,2,5,7,3,1,1.95,3,1,1,2,1,1,3,5,6,5,7
3,8,1,1,1,1,3,4,4,1,1,1,1,1,1,1,3,17,1,1,1,1,2,11,9,10,11,9,10,12,9,10,2,7,7,2,1,1.578947368,2,1,2,2,1,2,3,6,6,6,7
4,11,1,1,1,3,3,4,4,2,1,2,1,2,1,2,1,35,1,1,1,1,2,11,9,10,11,9,10,11,9,10,2,7,7,3,2,2.5,2,1,2,3,2,2,3,5,5,5,7
1,6,1,1,1,2,5,5,4,1,1,1,1,1,1,1,1,20,1,1,1,1,2,11,9,10,11,9,10,12,9,10,2,8,5,3,1,2.222222222,2,1,1,3,1,2,1,5,5,5,7
2,12,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,15,3,1,1,1,2,12,11,11,12,11,11,11,9,10,2,2,5,3,1,2.055555556,3,2,2,2,1,2,6,7,7,7,7
3,7,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,13,2,1,1,1,2,11,9,9,11,9,9,12,9,10,5,2,10,4,1,1.95,2,1,1,3,2,2,6,6,6,6,7
4,5,1,1,1,3,6,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,3,11,9,10,11,9,10,11,9,9,2,2,8,4,1,1.75,2,1,1,3,2,2,1,7,7,7,7
6,5,1,1,1,3,1,5,4,1,1,1,1,1,1,1,1,37,3,1,1,1,2,10,9,10,10,9,10,12,9,10,7,2,9,3,1,2.2,2,1,1,2,2,2,9,6,6,6,7
2,10,1,1,1,3,3,1,9,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,9,10,12,9,10,11,9,10,7,2,5,4,1,2.263157895,2,1,1,3,1,2,3,6,6,6,7
4,5,1,1,1,2,7,1,4,1,1,1,1,1,1,1,1,40,1,1,1,1,2,11,9,10,11,9,10,11,9,10,2,8,6,6,1,4.166666667,3,1,3,4,2,3,1,7,6,7,7
4,7,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,12,10,11,12,10,11,12,9,10,1,5,5,2,2,2,2,1,1,2,1,1,3,10,9,9,7
3,5,2,1,1,3,4,4,4,1,1,1,1,1,1,1,1,8,1,1,1,1,2,12,10,10,12,10,10,12,9,10,5,7,7,2,1,1.75,2,1,1,2,1,1,6,6,6,5,7
3,8,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,12,9,10,12,9,10,12,10,11,2,10,2,3,1,2.05,2,1,1,2,1,1,9,5,5,5,7
4,9,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,11,10,11,11,10,11,12,9,10,6,6,6,5,1,2.565217391,3,1,1,3,2,2,6,8,7,7,7
5,6,1,1,1,1,3,4,4,1,1,1,1,1,1,1,1,28,1,1,1,1,2,6,4,5,6,4,5,7,4,6,3,6,2,4,0,1.95,2,1,1,3,2,2,9,5,3,4,7
4,10,2,1,1,3,3,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,11,8,10,11,8,10,11,7,9,2,5,2,5,1,2.789473684,2,1,1,3,1,2,3,4,5,5,7
7,10,1,1,1,2,3,4,4,1,1,1,1,1,1,1,1,38,2,1,1,1,2,12,10,11,12,10,11,12,9,10,2,5,5,2,1,1.916666667,2,1,1,2,2,2,1,9,9,9,7
4,6,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,2,10,9,9,10,9,9,11,8,9,5,2,2,5,2,3.894736842,3,2,2,3,2,3,9,4,4,4,7
1,4,2,1,1,2,2,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,10,8,9,10,8,9,10,6,8,2,7,9,3,1,1.978723404,2,1,1,3,2,2,1,5,4,4,7
1,5,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,10,8,9,10,8,9,10,6,8,2,7,9,3,1,1.978723404,2,1,1,3,2,2,1,5,4,4,7
2,6,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,9,7,8,9,7,8,9,6,7,2,2,3,3,0,1.647058824,2,1,1,2,1,1,2,4,4,4,7
1,8,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,10,10,11,10,10,11,10,10,2,3,3,5,0,3.909090909,3,2,3,3,2,3,6,7,7,7,7
3,6,1,1,1,2,4,3,4,1,1,1,1,1,1,1,1,39,2,1,1,1,2,11,8,9,11,8,9,10,8,8,2,6,6,2,0,1.052631579,2,1,1,2,1,2,2,3,3,3,7
4,4,2,1,1,3,5,4,4,1,1,1,1,1,1,1,1,6,1,1,1,1,2,11,9,10,11,9,10,11,9,10,5,8,7,3,0,1.526315789,2,1,1,2,1,1,1,6,6,6,7
4,4,2,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,11,9,10,11,9,10,12,9,10,2,5,7,3,1,2,2,1,1,2,1,2,1,7,7,7,7
3,8,2,1,1,2,1,3,4,1,1,1,1,1,1,1,1,44,2,1,1,1,2,11,10,10,11,10,10,12,9,10,2,7,7,3,1,2.473684211,2,1,1,2,1,2,1,6,6,6,7
1,7,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,26,1,1,1,1,2,11,10,11,11,10,11,11,10,11,2,2,7,4,2,2.55,2,1,2,2,2,2,6,6,6,6,7
1,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,23,2,1,1,1,2,9,7,8,9,7,8,10,7,8,2,3,6,6,2,2.833333333,3,2,2,4,1,2,9,6,6,6,7
3,6,1,1,1,3,2,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,12,10,11,12,10,11,12,9,10,2,2,10,3,1,2.052631579,2,1,1,3,2,2,6,6,6,5,7
3,10,1,1,1,2,5,4,4,1,1,1,1,1,1,1,1,17,1,1,1,1,2,6,5,5,6,5,5,9,5,7,2,6,2,3,2,2.166666667,2,1,1,3,1,2,9,4,3,3,7
